chrom	start	end	window_start	window_end	rel_disruption_start	rel_disruption_end	type
chr3	116010000	116020000	115360784	116671504	647168	649216	down1
chr3	116320000	116330000	115670784	116981504	647168	649216	down1
chr3	116870000	116880000	116220784	117531504	647168	649216	down1
chr3	117110000	117120000	116460784	117771504	647168	649216	down1
chr3	117500000	117510000	116850784	118161504	647168	649216	down1
chr3	117790000	117800000	117140784	118451504	647168	649216	down1
chr3	118410000	118420000	117760784	119071504	647168	649216	down1
chr3	118990000	119000000	118340784	119651504	647168	649216	down1
chr3	119650000	119660000	119000784	120311504	647168	649216	down1
chr3	120200000	120210000	119550784	120861504	647168	649216	down1
chr3	120690000	120700000	120040784	121351504	647168	649216	down1
chr3	121150000	121160000	120500784	121811504	647168	649216	down1
chr3	121520000	121530000	120870784	122181504	647168	649216	down1
chr3	121860000	121870000	121210784	122521504	647168	649216	down1
chr3	122280000	122290000	121630784	122941504	647168	649216	down1
chr3	122630000	122640000	121980784	123291504	647168	649216	down1
chr3	122920000	122930000	122270784	123581504	647168	649216	down1
chr3	123140000	123150000	122490784	123801504	647168	649216	down1
chr3	123500000	123510000	122850784	124161504	647168	649216	down1
chr3	124280000	124290000	123630784	124941504	647168	649216	down1
chr3	125340000	125350000	124690784	126001504	647168	649216	down1
chr3	125830000	125840000	125180784	126491504	647168	649216	down1
chr3	126560000	126570000	125910784	127221504	647168	649216	down1
chr3	126910000	126920000	126260784	127571504	647168	649216	down1
chr3	127560000	127570000	126910784	128221504	647168	649216	down1
chr3	129220000	129230000	128570784	129881504	647168	649216	down1
chr3	129730000	129740000	129080784	130391504	647168	649216	down1
chr3	130100000	130110000	129450784	130761504	647168	649216	down1
chr3	130700000	130710000	130050784	131361504	647168	649216	down1
chr3	131240000	131250000	130590784	131901504	647168	649216	down1
chr3	131950000	131960000	131300784	132611504	647168	649216	down1
chr3	132700000	132710000	132050784	133361504	647168	649216	down1
chr3	133070000	133080000	132420784	133731504	647168	649216	down1
chr3	133640000	133650000	132990784	134301504	647168	649216	down1
chr3	134650000	134660000	134000784	135311504	647168	649216	down1
chr3	135200000	135210000	134550784	135861504	647168	649216	down1
chr3	135860000	135870000	135210784	136521504	647168	649216	down1
chr3	136880000	136890000	136230784	137541504	647168	649216	down1
chr3	137450000	137460000	136800784	138111504	647168	649216	down1
chr3	137760000	137770000	137110784	138421504	647168	649216	down1
chr3	138180000	138190000	137530784	138841504	647168	649216	down1
chr3	138440000	138450000	137790784	139101504	647168	649216	down1
chr3	138910000	138920000	138260784	139571504	647168	649216	down1
chr3	139240000	139250000	138590784	139901504	647168	649216	down1
chr3	139820000	139830000	139170784	140481504	647168	649216	down1
chr3	140470000	140480000	139820784	141131504	647168	649216	down1
chr3	141450000	141460000	140800784	142111504	647168	649216	down1
chr3	141840000	141850000	141190784	142501504	647168	649216	down1
chr3	142260000	142270000	141610784	142921504	647168	649216	down1
chr3	142480000	142490000	141830784	143141504	647168	649216	down1
chr3	142750000	142760000	142100784	143411504	647168	649216	down1
chr3	144410000	144420000	143760784	145071504	647168	649216	down1
chr3	144730000	144740000	144080784	145391504	647168	649216	down1
chr3	145130000	145140000	144480784	145791504	647168	649216	down1
chr3	145920000	145930000	145270784	146581504	647168	649216	down1
chr3	146520000	146530000	145870784	147181504	647168	649216	down1
chr3	146950000	146960000	146300784	147611504	647168	649216	down1
chr3	148020000	148030000	147370784	148681504	647168	649216	down1
chr3	148980000	148990000	148330784	149641504	647168	649216	down1
chr3	149540000	149550000	148890784	150201504	647168	649216	down1
chr3	150080000	150090000	149430784	150741504	647168	649216	down1
chr3	150380000	150390000	149730784	151041504	647168	649216	down1
chr3	151250000	151260000	150600784	151911504	647168	649216	down1
chr3	151650000	151660000	151000784	152311504	647168	649216	down1
chr3	152090000	152100000	151440784	152751504	647168	649216	down1
chr3	152470000	152480000	151820784	153131504	647168	649216	down1
chr3	152760000	152770000	152110784	153421504	647168	649216	down1
chr3	153900000	153910000	153250784	154561504	647168	649216	down1
chr3	154260000	154270000	153610784	154921504	647168	649216	down1
chr3	154600000	154610000	153950784	155261504	647168	649216	down1
chr3	155960000	155970000	155310784	156621504	647168	649216	down1
chr3	156560000	156570000	155910784	157221504	647168	649216	down1
chr3	157150000	157160000	156500784	157811504	647168	649216	down1
chr3	157530000	157540000	156880784	158191504	647168	649216	down1
chr3	157860000	157870000	157210784	158521504	647168	649216	down1
chr3	158100000	158110000	157450784	158761504	647168	649216	down1
chr4	4730000	4740000	4080784	5391504	647168	649216	down1
chr4	5610000	5620000	4960784	6271504	647168	649216	down1
chr4	5820000	5830000	5170784	6481504	647168	649216	down1
chr4	6190000	6200000	5540784	6851504	647168	649216	down1
chr4	6520000	6530000	5870784	7181504	647168	649216	down1
chr4	7620000	7630000	6970784	8281504	647168	649216	down1
chr4	7870000	7880000	7220784	8531504	647168	649216	down1
chr4	8390000	8400000	7740784	9051504	647168	649216	down1
chr4	8650000	8660000	8000784	9311504	647168	649216	down1
chr4	9130000	9140000	8480784	9791504	647168	649216	down1
chr4	9540000	9550000	8890784	10201504	647168	649216	down1
chr4	9830000	9840000	9180784	10491504	647168	649216	down1
chr4	10210000	10220000	9560784	10871504	647168	649216	down1
chr4	10850000	10860000	10200784	11511504	647168	649216	down1
chr4	11250000	11260000	10600784	11911504	647168	649216	down1
chr4	11610000	11620000	10960784	12271504	647168	649216	down1
chr4	12220000	12230000	11570784	12881504	647168	649216	down1
chr4	12530000	12540000	11880784	13191504	647168	649216	down1
chr4	13770000	13780000	13120784	14431504	647168	649216	down1
chr4	14470000	14480000	13820784	15131504	647168	649216	down1
chr4	14930000	14940000	14280784	15591504	647168	649216	down1
chr4	15940000	15950000	15290784	16601504	647168	649216	down1
chr4	16300000	16310000	15650784	16961504	647168	649216	down1
chr4	16880000	16890000	16230784	17541504	647168	649216	down1
chr4	17440000	17450000	16790784	18101504	647168	649216	down1
chr4	17850000	17860000	17200784	18511504	647168	649216	down1
chr4	18700000	18710000	18050784	19361504	647168	649216	down1
chr4	18960000	18970000	18310784	19621504	647168	649216	down1
chr4	19550000	19560000	18900784	20211504	647168	649216	down1
chr4	20020000	20030000	19370784	20681504	647168	649216	down1
chr4	20800000	20810000	20150784	21461504	647168	649216	down1
chr4	21300000	21310000	20650784	21961504	647168	649216	down1
chr4	21710000	21720000	21060784	22371504	647168	649216	down1
chr4	22000000	22010000	21350784	22661504	647168	649216	down1
chr4	22480000	22490000	21830784	23141504	647168	649216	down1
chr4	23560000	23570000	22910784	24221504	647168	649216	down1
chr4	24240000	24250000	23590784	24901504	647168	649216	down1
chr4	24670000	24680000	24020784	25331504	647168	649216	down1
chr4	24960000	24970000	24310784	25621504	647168	649216	down1
chr4	25180000	25190000	24530784	25841504	647168	649216	down1
chr4	25800000	25810000	25150784	26461504	647168	649216	down1
chr4	26180000	26190000	25530784	26841504	647168	649216	down1
chr4	26560000	26570000	25910784	27221504	647168	649216	down1
chr4	26880000	26890000	26230784	27541504	647168	649216	down1
chr4	27580000	27590000	26930784	28241504	647168	649216	down1
chr4	28410000	28420000	27760784	29071504	647168	649216	down1
chr4	28810000	28820000	28160784	29471504	647168	649216	down1
chr4	29420000	29430000	28770784	30081504	647168	649216	down1
chr4	31960000	31970000	31310784	32621504	647168	649216	down1
chr4	33330000	33340000	32680784	33991504	647168	649216	down1
chr4	34550000	34560000	33900784	35211504	647168	649216	down1
chr4	34930000	34940000	34280784	35591504	647168	649216	down1
chr4	35300000	35310000	34650784	35961504	647168	649216	down1
chr4	36950000	36960000	36300784	37611504	647168	649216	down1
chr4	37530000	37540000	36880784	38191504	647168	649216	down1
chr4	38270000	38280000	37620784	38931504	647168	649216	down1
chr4	38550000	38560000	37900784	39211504	647168	649216	down1
chr4	38910000	38920000	38260784	39571504	647168	649216	down1
chr4	39710000	39720000	39060784	40371504	647168	649216	down1
chr4	40090000	40100000	39440784	40751504	647168	649216	down1
chr4	40290000	40300000	39640784	40951504	647168	649216	down1
chr4	40690000	40700000	40040784	41351504	647168	649216	down1
chr4	41010000	41020000	40360784	41671504	647168	649216	down1
chr4	41400000	41410000	40750784	42061504	647168	649216	down1
chr4	43040000	43050000	42390784	43701504	647168	649216	down1
chr4	44310000	44320000	43660784	44971504	647168	649216	down1
chr4	44700000	44710000	44050784	45361504	647168	649216	down1
chr4	44960000	44970000	44310784	45621504	647168	649216	down1
chr4	45330000	45340000	44680784	45991504	647168	649216	down1
chr4	45880000	45890000	45230784	46541504	647168	649216	down1
chr4	46130000	46140000	45480784	46791504	647168	649216	down1
chr4	46670000	46680000	46020784	47331504	647168	649216	down1
chr4	47050000	47060000	46400784	47711504	647168	649216	down1
chr4	48040000	48050000	47390784	48701504	647168	649216	down1
chr4	48420000	48430000	47770784	49081504	647168	649216	down1
chr4	49460000	49470000	48810784	50121504	647168	649216	down1
chr4	49660000	49670000	49010784	50321504	647168	649216	down1
chr4	50140000	50150000	49490784	50801504	647168	649216	down1
chr4	50850000	50860000	50200784	51511504	647168	649216	down1
chr4	51790000	51800000	51140784	52451504	647168	649216	down1
chr4	52080000	52090000	51430784	52741504	647168	649216	down1
chr4	52430000	52440000	51780784	53091504	647168	649216	down1
chr4	53010000	53020000	52360784	53671504	647168	649216	down1
chr4	53670000	53680000	53020784	54331504	647168	649216	down1
chr4	53940000	53950000	53290784	54601504	647168	649216	down1
chr4	54310000	54320000	53660784	54971504	647168	649216	down1
chr4	54910000	54920000	54260784	55571504	647168	649216	down1
chr4	55270000	55280000	54620784	55931504	647168	649216	down1
chr4	56700000	56710000	56050784	57361504	647168	649216	down1
chr4	57340000	57350000	56690784	58001504	647168	649216	down1
chr4	57650000	57660000	57000784	58311504	647168	649216	down1
chr4	57940000	57950000	57290784	58601504	647168	649216	down1
chr4	58400000	58410000	57750784	59061504	647168	649216	down1
chr4	58940000	58950000	58290784	59601504	647168	649216	down1
chr4	59350000	59360000	58700784	60011504	647168	649216	down1
chr4	59580000	59590000	58930784	60241504	647168	649216	down1
chr4	59760000	59770000	59110784	60421504	647168	649216	down1
chr4	62230000	62240000	61580784	62891504	647168	649216	down1
chr4	62470000	62480000	61820784	63131504	647168	649216	down1
chr4	62790000	62800000	62140784	63451504	647168	649216	down1
chr4	63140000	63150000	62490784	63801504	647168	649216	down1
chr4	63610000	63620000	62960784	64271504	647168	649216	down1
chr4	63960000	63970000	63310784	64621504	647168	649216	down1
chr4	64500000	64510000	63850784	65161504	647168	649216	down1
chr4	65110000	65120000	64460784	65771504	647168	649216	down1
chr4	65600000	65610000	64950784	66261504	647168	649216	down1
chr4	66510000	66520000	65860784	67171504	647168	649216	down1
chr4	66910000	66920000	66260784	67571504	647168	649216	down1
chr4	67360000	67370000	66710784	68021504	647168	649216	down1
chr4	67840000	67850000	67190784	68501504	647168	649216	down1
chr4	68960000	68970000	68310784	69621504	647168	649216	down1
chr4	69710000	69720000	69060784	70371504	647168	649216	down1
chr4	70210000	70220000	69560784	70871504	647168	649216	down1
chr4	70400000	70410000	69750784	71061504	647168	649216	down1
chr4	71900000	71910000	71250784	72561504	647168	649216	down1
chr4	72220000	72230000	71570784	72881504	647168	649216	down1
chr4	73060000	73070000	72410784	73721504	647168	649216	down1
chr4	74230000	74240000	73580784	74891504	647168	649216	down1
chr4	74420000	74430000	73770784	75081504	647168	649216	down1
chr4	75070000	75080000	74420784	75731504	647168	649216	down1
chr4	75700000	75710000	75050784	76361504	647168	649216	down1
chr4	76060000	76070000	75410784	76721504	647168	649216	down1
chr4	76430000	76440000	75780784	77091504	647168	649216	down1
chr4	77030000	77040000	76380784	77691504	647168	649216	down1
chr4	77620000	77630000	76970784	78281504	647168	649216	down1
chr4	79140000	79150000	78490784	79801504	647168	649216	down1
chr4	79560000	79570000	78910784	80221504	647168	649216	down1
chr4	80800000	80810000	80150784	81461504	647168	649216	down1
chr4	81550000	81560000	80900784	82211504	647168	649216	down1
chr4	81900000	81910000	81250784	82561504	647168	649216	down1
chr4	82610000	82620000	81960784	83271504	647168	649216	down1
chr4	83200000	83210000	82550784	83861504	647168	649216	down1
chr4	84060000	84070000	83410784	84721504	647168	649216	down1
chr4	84810000	84820000	84160784	85471504	647168	649216	down1
chr4	85140000	85150000	84490784	85801504	647168	649216	down1
chr4	85400000	85410000	84750784	86061504	647168	649216	down1
chr4	85810000	85820000	85160784	86471504	647168	649216	down1
chr4	86540000	86550000	85890784	87201504	647168	649216	down1
chr4	86940000	86950000	86290784	87601504	647168	649216	down1
chr4	87770000	87780000	87120784	88431504	647168	649216	down1
chr4	88030000	88040000	87380784	88691504	647168	649216	down1
chr4	88550000	88560000	87900784	89211504	647168	649216	down1
chr4	88770000	88780000	88120784	89431504	647168	649216	down1
chr4	89130000	89140000	88480784	89791504	647168	649216	down1
chr4	89540000	89550000	88890784	90201504	647168	649216	down1
chr4	90110000	90120000	89460784	90771504	647168	649216	down1
chr4	90970000	90980000	90320784	91631504	647168	649216	down1
chr4	91430000	91440000	90780784	92091504	647168	649216	down1
chr4	92400000	92410000	91750784	93061504	647168	649216	down1
chr4	93340000	93350000	92690784	94001504	647168	649216	down1
chr4	94010000	94020000	93360784	94671504	647168	649216	down1
chr4	94540000	94550000	93890784	95201504	647168	649216	down1
chr4	94990000	95000000	94340784	95651504	647168	649216	down1
chr4	95970000	95980000	95320784	96631504	647168	649216	down1
chr4	96690000	96700000	96040784	97351504	647168	649216	down1
chr4	97520000	97530000	96870784	98181504	647168	649216	down1
chr4	97760000	97770000	97110784	98421504	647168	649216	down1
chr4	98240000	98250000	97590784	98901504	647168	649216	down1
chr4	98700000	98710000	98050784	99361504	647168	649216	down1
chr4	98930000	98940000	98280784	99591504	647168	649216	down1
chr4	99210000	99220000	98560784	99871504	647168	649216	down1
chr4	99930000	99940000	99280784	100591504	647168	649216	down1
chr4	100550000	100560000	99900784	101211504	647168	649216	down1
chr4	101330000	101340000	100680784	101991504	647168	649216	down1
chr4	101650000	101660000	101000784	102311504	647168	649216	down1
chr4	102060000	102070000	101410784	102721504	647168	649216	down1
chr4	102470000	102480000	101820784	103131504	647168	649216	down1
chr4	102710000	102720000	102060784	103371504	647168	649216	down1
chr4	103350000	103360000	102700784	104011504	647168	649216	down1
chr4	104360000	104370000	103710784	105021504	647168	649216	down1
chr4	105130000	105140000	104480784	105791504	647168	649216	down1
chr4	106220000	106230000	105570784	106881504	647168	649216	down1
chr4	106560000	106570000	105910784	107221504	647168	649216	down1
chr4	106790000	106800000	106140784	107451504	647168	649216	down1
chr4	107170000	107180000	106520784	107831504	647168	649216	down1
chr4	107360000	107370000	106710784	108021504	647168	649216	down1
chr4	107700000	107710000	107050784	108361504	647168	649216	down1
chr4	107880000	107890000	107230784	108541504	647168	649216	down1
chr4	108320000	108330000	107670784	108981504	647168	649216	down1
chr4	108620000	108630000	107970784	109281504	647168	649216	down1
chr4	109190000	109200000	108540784	109851504	647168	649216	down1
chr4	109430000	109440000	108780784	110091504	647168	649216	down1
chr4	110470000	110480000	109820784	111131504	647168	649216	down1
chr4	111310000	111320000	110660784	111971504	647168	649216	down1
chr4	111850000	111860000	111200784	112511504	647168	649216	down1
chr4	114640000	114650000	113990784	115301504	647168	649216	down1
chr4	115710000	115720000	115060784	116371504	647168	649216	down1
chr4	116060000	116070000	115410784	116721504	647168	649216	down1
chr4	116620000	116630000	115970784	117281504	647168	649216	down1
chr4	117200000	117210000	116550784	117861504	647168	649216	down1
chr4	117800000	117810000	117150784	118461504	647168	649216	down1
chr4	118090000	118100000	117440784	118751504	647168	649216	down1
chr4	118590000	118600000	117940784	119251504	647168	649216	down1
chr4	118980000	118990000	118330784	119641504	647168	649216	down1
chr4	119220000	119230000	118570784	119881504	647168	649216	down1
chr4	119690000	119700000	119040784	120351504	647168	649216	down1
chr4	120140000	120150000	119490784	120801504	647168	649216	down1
chr4	120570000	120580000	119920784	121231504	647168	649216	down1
chr4	120950000	120960000	120300784	121611504	647168	649216	down1
chr4	121230000	121240000	120580784	121891504	647168	649216	down1
chr4	122760000	122770000	122110784	123421504	647168	649216	down1
chr4	123130000	123140000	122480784	123791504	647168	649216	down1
chr4	123520000	123530000	122870784	124181504	647168	649216	down1
chr4	123910000	123920000	123260784	124571504	647168	649216	down1
chr4	124680000	124690000	124030784	125341504	647168	649216	down1
chr4	125120000	125130000	124470784	125781504	647168	649216	down1
chr4	125990000	126000000	125340784	126651504	647168	649216	down1
chr4	126540000	126550000	125890784	127201504	647168	649216	down1
chr4	127020000	127030000	126370784	127681504	647168	649216	down1
chr4	128580000	128590000	127930784	129241504	647168	649216	down1
chr4	128890000	128900000	128240784	129551504	647168	649216	down1
chr4	129180000	129190000	128530784	129841504	647168	649216	down1
chr4	129670000	129680000	129020784	130331504	647168	649216	down1
chr4	130730000	130740000	130080784	131391504	647168	649216	down1
chr4	130950000	130960000	130300784	131611504	647168	649216	down1
chr4	131240000	131250000	130590784	131901504	647168	649216	down1
chr4	131850000	131860000	131200784	132511504	647168	649216	down1
chr4	132190000	132200000	131540784	132851504	647168	649216	down1
chr4	132530000	132540000	131880784	133191504	647168	649216	down1
chr4	133570000	133580000	132920784	134231504	647168	649216	down1
chr4	133890000	133900000	133240784	134551504	647168	649216	down1
chr4	134520000	134530000	133870784	135181504	647168	649216	down1
chr4	134920000	134930000	134270784	135581504	647168	649216	down1
chr4	135420000	135430000	134770784	136081504	647168	649216	down1
chr4	135950000	135960000	135300784	136611504	647168	649216	down1
chr4	136310000	136320000	135660784	136971504	647168	649216	down1
chr4	136630000	136640000	135980784	137291504	647168	649216	down1
chr4	137320000	137330000	136670784	137981504	647168	649216	down1
chr4	137660000	137670000	137010784	138321504	647168	649216	down1
chr4	138430000	138440000	137780784	139091504	647168	649216	down1
chr4	138900000	138910000	138250784	139561504	647168	649216	down1
chr4	139310000	139320000	138660784	139971504	647168	649216	down1
chr4	140530000	140540000	139880784	141191504	647168	649216	down1
chr4	141130000	141140000	140480784	141791504	647168	649216	down1
chr4	141600000	141610000	140950784	142261504	647168	649216	down1
chr4	141790000	141800000	141140784	142451504	647168	649216	down1
chr4	143020000	143030000	142370784	143681504	647168	649216	down1
chr4	143310000	143320000	142660784	143971504	647168	649216	down1
chr4	145390000	145400000	144740784	146051504	647168	649216	down1
chr4	148080000	148090000	147430784	148741504	647168	649216	down1
chr4	148630000	148640000	147980784	149291504	647168	649216	down1
chr4	149100000	149110000	148450784	149761504	647168	649216	down1
chr4	149740000	149750000	149090784	150401504	647168	649216	down1
chr4	150250000	150260000	149600784	150911504	647168	649216	down1
chr4	150630000	150640000	149980784	151291504	647168	649216	down1
chr4	150910000	150920000	150260784	151571504	647168	649216	down1
chr4	151890000	151900000	151240784	152551504	647168	649216	down1
chr4	152520000	152530000	151870784	153181504	647168	649216	down1
chr4	153160000	153170000	152510784	153821504	647168	649216	down1
chr4	153480000	153490000	152830784	154141504	647168	649216	down1
chr4	153960000	153970000	153310784	154621504	647168	649216	down1
chr4	154310000	154320000	153660784	154971504	647168	649216	down1
chr4	154840000	154850000	154190784	155501504	647168	649216	down1
chr4	155070000	155080000	154420784	155731504	647168	649216	down1
chr5	3650000	3660000	3000784	4311504	647168	649216	down1
chr5	4180000	4190000	3530784	4841504	647168	649216	down1
chr5	4940000	4950000	4290784	5601504	647168	649216	down1
chr5	5470000	5480000	4820784	6131504	647168	649216	down1
chr5	5770000	5780000	5120784	6431504	647168	649216	down1
chr5	6900000	6910000	6250784	7561504	647168	649216	down1
chr5	7280000	7290000	6630784	7941504	647168	649216	down1
chr5	7500000	7510000	6850784	8161504	647168	649216	down1
chr5	8460000	8470000	7810784	9121504	647168	649216	down1
chr5	9160000	9170000	8510784	9821504	647168	649216	down1
chr5	9430000	9440000	8780784	10091504	647168	649216	down1
chr5	9930000	9940000	9280784	10591504	647168	649216	down1
chr5	10620000	10630000	9970784	11281504	647168	649216	down1
chr5	12540000	12550000	11890784	13201504	647168	649216	down1
chr5	13640000	13650000	12990784	14301504	647168	649216	down1
chr5	14270000	14280000	13620784	14931504	647168	649216	down1
chr5	16300000	16310000	15650784	16961504	647168	649216	down1
chr5	16900000	16910000	16250784	17561504	647168	649216	down1
chr5	17800000	17810000	17150784	18461504	647168	649216	down1
chr5	18070000	18080000	17420784	18731504	647168	649216	down1
chr5	18450000	18460000	17800784	19111504	647168	649216	down1
chr5	18850000	18860000	18200784	19511504	647168	649216	down1
chr5	19450000	19460000	18800784	20111504	647168	649216	down1
chr5	20770000	20780000	20120784	21431504	647168	649216	down1
chr5	21640000	21650000	20990784	22301504	647168	649216	down1
chr5	21820000	21830000	21170784	22481504	647168	649216	down1
chr5	22480000	22490000	21830784	23141504	647168	649216	down1
chr5	23310000	23320000	22660784	23971504	647168	649216	down1
chr5	23840000	23850000	23190784	24501504	647168	649216	down1
chr5	24660000	24670000	24010784	25321504	647168	649216	down1
chr5	25400000	25410000	24750784	26061504	647168	649216	down1
chr5	27050000	27060000	26400784	27711504	647168	649216	down1
chr5	27660000	27670000	27010784	28321504	647168	649216	down1
chr5	28090000	28100000	27440784	28751504	647168	649216	down1
chr5	28440000	28450000	27790784	29101504	647168	649216	down1
chr5	29340000	29350000	28690784	30001504	647168	649216	down1
chr5	29770000	29780000	29120784	30431504	647168	649216	down1
chr5	30050000	30060000	29400784	30711504	647168	649216	down1
chr5	30680000	30690000	30030784	31341504	647168	649216	down1
chr5	31210000	31220000	30560784	31871504	647168	649216	down1
chr5	31550000	31560000	30900784	32211504	647168	649216	down1
chr5	32200000	32210000	31550784	32861504	647168	649216	down1
chr5	32560000	32570000	31910784	33221504	647168	649216	down1
chr5	32780000	32790000	32130784	33441504	647168	649216	down1
chr5	33370000	33380000	32720784	34031504	647168	649216	down1
chr5	33630000	33640000	32980784	34291504	647168	649216	down1
chr5	33990000	34000000	33340784	34651504	647168	649216	down1
chr5	34360000	34370000	33710784	35021504	647168	649216	down1
chr5	34660000	34670000	34010784	35321504	647168	649216	down1
chr5	35100000	35110000	34450784	35761504	647168	649216	down1
chr5	35570000	35580000	34920784	36231504	647168	649216	down1
chr5	35990000	36000000	35340784	36651504	647168	649216	down1
chr5	36430000	36440000	35780784	37091504	647168	649216	down1
chr5	36750000	36760000	36100784	37411504	647168	649216	down1
chr5	37240000	37250000	36590784	37901504	647168	649216	down1
chr5	37750000	37760000	37100784	38411504	647168	649216	down1
chr5	38230000	38240000	37580784	38891504	647168	649216	down1
chr5	38770000	38780000	38120784	39431504	647168	649216	down1
chr5	39640000	39650000	38990784	40301504	647168	649216	down1
chr5	40020000	40030000	39370784	40681504	647168	649216	down1
chr5	41040000	41050000	40390784	41701504	647168	649216	down1
chr5	41850000	41860000	41200784	42511504	647168	649216	down1
chr5	42280000	42290000	41630784	42941504	647168	649216	down1
chr5	42830000	42840000	42180784	43491504	647168	649216	down1
chr5	43390000	43400000	42740784	44051504	647168	649216	down1
chr5	43650000	43660000	43000784	44311504	647168	649216	down1
chr5	44280000	44290000	43630784	44941504	647168	649216	down1
chr5	44830000	44840000	44180784	45491504	647168	649216	down1
chr5	45420000	45430000	44770784	46081504	647168	649216	down1
chr5	45710000	45720000	45060784	46371504	647168	649216	down1
chr5	46390000	46400000	45740784	47051504	647168	649216	down1
chr5	46940000	46950000	46290784	47601504	647168	649216	down1
chr5	47980000	47990000	47330784	48641504	647168	649216	down1
chr5	48370000	48380000	47720784	49031504	647168	649216	down1
chr5	49070000	49080000	48420784	49731504	647168	649216	down1
chr5	49360000	49370000	48710784	50021504	647168	649216	down1
chr5	50260000	50270000	49610784	50921504	647168	649216	down1
chr5	50730000	50740000	50080784	51391504	647168	649216	down1
chr5	52100000	52110000	51450784	52761504	647168	649216	down1
chr5	52850000	52860000	52200784	53511504	647168	649216	down1
chr5	53310000	53320000	52660784	53971504	647168	649216	down1
chr5	53660000	53670000	53010784	54321504	647168	649216	down1
chr5	54140000	54150000	53490784	54801504	647168	649216	down1
chr5	54770000	54780000	54120784	55431504	647168	649216	down1
chr5	55200000	55210000	54550784	55861504	647168	649216	down1
chr5	56250000	56260000	55600784	56911504	647168	649216	down1
chr5	56470000	56480000	55820784	57131504	647168	649216	down1
chr5	57150000	57160000	56500784	57811504	647168	649216	down1
chr5	57670000	57680000	57020784	58331504	647168	649216	down1
chr5	58710000	58720000	58060784	59371504	647168	649216	down1
chr5	59440000	59450000	58790784	60101504	647168	649216	down1
chr5	60020000	60030000	59370784	60681504	647168	649216	down1
chr5	60550000	60560000	59900784	61211504	647168	649216	down1
chr5	61210000	61220000	60560784	61871504	647168	649216	down1
chr5	61590000	61600000	60940784	62251504	647168	649216	down1
chr5	62870000	62880000	62220784	63531504	647168	649216	down1
chr5	63790000	63800000	63140784	64451504	647168	649216	down1
chr5	64110000	64120000	63460784	64771504	647168	649216	down1
chr5	64870000	64880000	64220784	65531504	647168	649216	down1
chr5	65320000	65330000	64670784	65981504	647168	649216	down1
chr5	65720000	65730000	65070784	66381504	647168	649216	down1
chr5	65960000	65970000	65310784	66621504	647168	649216	down1
chr5	66250000	66260000	65600784	66911504	647168	649216	down1
chr5	66680000	66690000	66030784	67341504	647168	649216	down1
chr5	67020000	67030000	66370784	67681504	647168	649216	down1
chr5	67270000	67280000	66620784	67931504	647168	649216	down1
chr5	67490000	67500000	66840784	68151504	647168	649216	down1
chr5	67750000	67760000	67100784	68411504	647168	649216	down1
chr5	68210000	68220000	67560784	68871504	647168	649216	down1
chr5	69110000	69120000	68460784	69771504	647168	649216	down1
chr5	69590000	69600000	68940784	70251504	647168	649216	down1
chr5	70760000	70770000	70110784	71421504	647168	649216	down1
chr5	71480000	71490000	70830784	72141504	647168	649216	down1
chr5	72110000	72120000	71460784	72771504	647168	649216	down1
chr5	72870000	72880000	72220784	73531504	647168	649216	down1
chr5	73400000	73410000	72750784	74061504	647168	649216	down1
chr5	73660000	73670000	73010784	74321504	647168	649216	down1
chr5	74290000	74300000	73640784	74951504	647168	649216	down1
chr5	74930000	74940000	74280784	75591504	647168	649216	down1
chr5	75170000	75180000	74520784	75831504	647168	649216	down1
chr5	75850000	75860000	75200784	76511504	647168	649216	down1
chr5	76130000	76140000	75480784	76791504	647168	649216	down1
chr5	76540000	76550000	75890784	77201504	647168	649216	down1
chr5	76930000	76940000	76280784	77591504	647168	649216	down1
chr5	77340000	77350000	76690784	78001504	647168	649216	down1
chr5	77760000	77770000	77110784	78421504	647168	649216	down1
chr5	79030000	79040000	78380784	79691504	647168	649216	down1
chr5	79950000	79960000	79300784	80611504	647168	649216	down1
chr5	80550000	80560000	79900784	81211504	647168	649216	down1
chr5	81010000	81020000	80360784	81671504	647168	649216	down1
chr5	81700000	81710000	81050784	82361504	647168	649216	down1
chr5	82020000	82030000	81370784	82681504	647168	649216	down1
chr5	82410000	82420000	81760784	83071504	647168	649216	down1
chr5	83500000	83510000	82850784	84161504	647168	649216	down1
chr5	84370000	84380000	83720784	85031504	647168	649216	down1
chr5	85540000	85550000	84890784	86201504	647168	649216	down1
chr5	86000000	86010000	85350784	86661504	647168	649216	down1
chr5	86180000	86190000	85530784	86841504	647168	649216	down1
chr5	86430000	86440000	85780784	87091504	647168	649216	down1
chr5	86830000	86840000	86180784	87491504	647168	649216	down1
chr5	87550000	87560000	86900784	88211504	647168	649216	down1
chr5	87870000	87880000	87220784	88531504	647168	649216	down1
chr5	88440000	88450000	87790784	89101504	647168	649216	down1
chr5	88780000	88790000	88130784	89441504	647168	649216	down1
chr5	89390000	89400000	88740784	90051504	647168	649216	down1
chr5	89700000	89710000	89050784	90361504	647168	649216	down1
chr5	90370000	90380000	89720784	91031504	647168	649216	down1
chr5	90590000	90600000	89940784	91251504	647168	649216	down1
chr5	90910000	90920000	90260784	91571504	647168	649216	down1
chr5	91410000	91420000	90760784	92071504	647168	649216	down1
chr5	91890000	91900000	91240784	92551504	647168	649216	down1
