chr	start	stop	type_v2	v1_MSE_0	v1_S_0	v1_MSE_1	v1_S_1	v1_MSE_2	v1_S_2	v1_MSE_3	v1_S_3	v1_MSE_4	v1_S_4	v1_MSE	v1_S
chr14	24182784	25231360	fold7	0.23117757	0.7915371360137934	0.18493755	0.8302228164336501	0.102802135	0.8317138877714622	0.24955165	0.7849824594099954	0.21498778	0.787139407243669	0.19669135	0.805119141374514
chr14	24707072	25755648	fold7	0.22588985	0.7494974020156224	0.13788229	0.7203471369675499	0.12077161	0.7561149373408573	0.2076731	0.7102861091082122	0.0880416	0.29261565358641356	0.1560517	0.6457722478037311
chr14	25231360	26279936	fold7	0.17371294	0.1047372760785886	0.12554026	0.49966662770169534	0.08082106	0.28777852372265916	0.20156486	0.016467242684417877	0.08077304	0.0890681833493995	0.13248244	0.1995435707073521
chr14	25755648	26804224	fold7	0.13092242	-0.11698565116521151	0.10750039	0.4403060584324795	0.076423325	0.09538685816921742	0.22959313	0.039977785297178325	0.06592117	0.12252595812857406	0.122072086	0.11624220177244755
chr14	26279936	27328512	fold7	0.114394955	0.0560091077885947	0.0937119	0.6205538007669205	0.08305963	0.0980675447965571	0.15624762	0.5241776533275853	0.069862954	0.08579431781576341	0.10345541	0.27692048489908416
chr15	60659712	61708288	fold6	0.17658032	0.5579721780778698	0.10276889	0.7605799001934844	0.073578276	0.5718041660517201	0.12716807	0.3477514169864011	0.121271364	0.695523409614857	0.12027339	0.5867262141848665
chr15	61184000	62232576	fold6	0.18376592	0.868763556490671	0.100631915	0.7365937589866135	0.09877418	0.7783433502688166	0.11245016	0.8146415759665863	0.11636802	0.7919774287873441	0.12239804	0.7980639341000063
chr15	61708288	62756864	fold6	0.14235088	0.7596138177745981	0.093126126	0.7591904014746171	0.096800044	0.5468696678223877	0.17079318	0.729073371630848	0.08109311	0.5537561511675416	0.11683267	0.6697006819739986
chr15	62232576	63281152	fold6	0.16230533	0.6397935691994285	0.10779998	0.62939577919356	0.06597506	0.6524090695149379	0.15448485	0.6532827509375424	0.08221857	0.43431744057878074	0.11455677	0.6018397218848499
chr15	62756864	63805440	fold6	0.15078427	0.5966397522812101	0.10873125	0.612779859257763	0.13945349	0.4103393817742081	0.15249208	0.5484859335789455	0.08151896	0.45246166761462764	0.126596	0.5241413189013509
chr15	63281152	64329728	fold6	0.17952453	0.7170239722986314	0.16865988	0.7249170998963824	0.13627078	0.7598134138268582	0.21237037	0.695351100649764	0.084540345	0.7308991964385805	0.15627317	0.7256009566220433
chr15	63805440	64854016	fold6	0.14224069	0.8406397263835762	0.14262298	0.8273593691959696	0.108491436	0.8564601104067358	0.17600447	0.8568012712598945	0.097315826	0.7749371977671604	0.13333508	0.8312395350026673
chr16	51128320	52176896	fold7	0.12272308	0.7365763507181449	0.11383753	0.8160518469583721	0.06033743	0.5923332951972181	0.11988742	0.5615551710957678	0.069554254	0.15578356716840738	0.09726794	0.5724600462275821
chr16	51652608	52701184	fold7	0.15785621	0.7220433779736021	0.15056281	0.8625350584187599	0.06924595	0.5963759324906551	0.16941467	0.5912649133936183	0.059295066	0.4185597452879958	0.12127495	0.6381558055129262
chr16	52176896	53225472	fold7	0.179948	0.6519346790194579	0.08610823	0.7322557177892519	0.12720568	0.6585772084730069	0.15120743	0.6736070985624494	0.12079156	0.6020520995771642	0.13305219	0.6636853606842661
chr16	52701184	53749760	fold7	0.23278475	0.602769931398559	0.17816709	0.5880655069609402	0.14009653	0.5853510082499458	0.2699629	0.5444977914567005	0.10815929	0.5287521214679641	0.18583412	0.5698872719068219
chr16	53225472	54274048	fold7	0.13238037	0.7692107635479606	0.114415854	0.77268319507019	0.09977904	0.4318826968182102	0.17295532	0.6312171389903495	0.07949245	0.660502283018537	0.119804606	0.6530992154890495
chr16	53749760	54798336	fold7	0.07482661	0.606738895657716	0.07100002	0.6803231928177217	0.05631334	0.21906042646573473	0.10233519	0.2939579773160794	0.053422987	0.43803094451076185	0.07157963	0.44762228735360277
chr16	54274048	55322624	fold7	0.111511245	0.3753864362222135	0.10866169	0.6960531159060618	0.048682783	0.22277448313129383	0.1082982	0.14233456479538742	0.053996567	0.299987722917987	0.0862301	0.3473072645945887
chr16	74430464	75479040	fold7	0.14930722	0.7117024902119548	0.12995425	0.6564643120876028	0.07677083	0.7182375627553251	0.15662952	0.6743435063127458	0.08682233	0.6091618912790808	0.11989683	0.6739819525293418
chr16	74954752	76003328	fold7	0.19159378	0.7622828629596966	0.15937673	0.6386357728634794	0.09589505	0.7657068087321613	0.32154706	0.6368656064613268	0.1202527	0.6165041805111156	0.17773306	0.6839990463055559
chr16	75479040	76527616	fold7	0.12350729	0.7965643942548771	0.09757201	0.8040052279082448	0.07512079	0.751607799925203	0.14564781	0.7218859065056353	0.10194996	0.6597112154658376	0.10875957	0.7467549088119595
chr16	76003328	77051904	fold7	0.0815284	0.10930607893185168	0.11445599	0.5571846476957881	0.073811196	0.27940606609725316	0.10338241	0.12896892939599636	0.05144037	0.04693725421355636	0.08492367	0.22436059526688915
chr16	76527616	77576192	fold7	0.18636203	0.6547278620487963	0.104701586	0.8699845235718626	0.08145358	0.7241111764890538	0.1653388	0.6928471388689432	0.11457677	0.647436045012554	0.13048655	0.7178213491982419
chr16	77051904	78100480	fold7	0.18978766	0.67829949215603	0.12848601	0.8181271478237937	0.066525646	0.7886963928613214	0.14790697	0.8358962737518506	0.07515294	0.7672376942217236	0.12157184	0.7776514001629439
chr17	47593472	48642048	fold7	0.28156668	0.5176895122985551	0.22997655	0.4041971760497944	0.21022779	0.4143371553546266	0.30024004	0.4331419972758192	0.11993119	0.44196087953227386	0.22838846	0.44226534410221385
chr17	48117760	49166336	fold7	0.3576137	0.5349058407322986	0.2580708	0.5162971565804225	0.18234146	0.6290155565134028	0.41615722	0.4459468913267931	0.10764615	0.6384397099811179	0.26436585	0.552921031026807
chr17	48642048	49690624	fold7	0.3001268	0.2822855841220408	0.20939644	0.3218944515043202	0.14399548	0.2149855151868651	0.28436887	0.1975952186640721	0.11556512	0.16818852184213925	0.21069054	0.2369898582638875
chr17	49166336	50214912	fold7	0.25802806	0.5828130915397824	0.16359746	0.5824452066311808	0.10758799	0.6037125942996593	0.24892636	0.5257326325362169	0.09463945	0.5263101360419506	0.17455587	0.564202732209758
chr17	49690624	50739200	fold7	0.22471347	0.6681552897118002	0.1343143	0.5880452877191122	0.10337374	0.4691523953478698	0.23054776	0.6600809489476952	0.09004255	0.4666815731357299	0.15659836	0.5704230989724415
chr17	50214912	51263488	fold7	0.23446198	0.5526018465072328	0.14566562	0.5529973248396212	0.08525188	0.5964985374484467	0.27013993	0.531738421828719	0.08939067	0.48027239582171494	0.16498202	0.5428217052891469
chr17	50739200	51787776	fold7	0.23961715	0.5242146272079453	0.25560966	0.5686451015962677	0.18052253	0.381877308725033	0.3862463	0.4152259124258132	0.17063515	0.4726652150044487	0.24652615	0.47252563299190153
chr17	51263488	52312064	fold7	0.09251415	0.19435099289032984	0.11360214	0.6051430447080252	0.061479833	0.4020288621474621	0.10708854	0.19238900184372767	0.09097189	0.19350949297297135	0.09313131	0.31748427891250325
chr17	51787776	52836352	fold7	0.12851569	0.07070673332626487	0.10243883	0.5735201344636586	0.072284065	0.3018665123914178	0.14566095	-0.015596936504916099	0.058162868	0.06505897862150431	0.10141249	0.1991110844595859
chr17	52312064	53360640	fold7	0.08561197	0.020982946298253168	0.11927637	0.41503125862716106	0.06527189	0.03887218952771192	0.107732125	0.025106821161861425	0.05276354	0.006094529166506661	0.08613118	0.10121754895629884
chr18	47030272	48078848	fold2	0.17069267	0.7836897520043535	0.09221472	0.8155913368651748	0.08590466	0.7472671589051516	0.19549575	0.6342552789742973	0.10168668	0.7419621072519733	0.1291989	0.7445531268001903
chr18	47554560	48603136	fold2	0.17597973	0.7363317836704362	0.10411288	0.784304983992347	0.10764932	0.5905028896003504	0.29556808	0.48388242352079197	0.06845811	0.7727853763643114	0.15035363	0.6735614914296474
chr18	48078848	49127424	fold2	0.15656991	0.7341048649490434	0.092222705	0.7230706071131797	0.15051319	0.7413046190576692	0.21873017	0.7561908640536957	0.07124595	0.6366167579835179	0.1378564	0.7182575426314212
chr18	48603136	49651712	fold2	0.1474853	0.7523774465105694	0.11186641	0.7089623411178991	0.08588378	0.7267946791838131	0.16804118	0.7070738767790621	0.07373908	0.689838225038747	0.11740315	0.7170093137260182
chr18	49127424	50176000	fold2	0.18043855	0.7320730195814027	0.1851635	0.5360567495069681	0.09665801	0.6583683028051832	0.25414196	0.670448208744757	0.09431102	0.6080800491238922	0.1621426	0.6410052659524406
chr2	71389184	72437760	fold2	0.20257255	0.5901372032244557	0.139984	0.6246907512984077	0.06939278	0.41417069416921004	0.1516812	0.4151355919412855	0.09597636	0.5194310684146392	0.13192138	0.5127130618095996
chr2	71913472	72962048	fold2	0.13498738	0.6424949699854536	0.14244437	0.508077821449451	0.066142015	0.5892320357593464	0.1520897	0.5154339597448089	0.07423579	0.5366344598395864	0.11397985	0.5583746493557292
chr2	72437760	73486336	fold2	0.1568977	0.7144186875375701	0.15978028	0.558289726176514	0.11173557	0.5201895191885464	0.21695079	0.589247778702886	0.09560394	0.5114150268628079	0.14819366	0.5787121476936649
chr2	72962048	74010624	fold2	0.16916892	0.6450692397611718	0.13827495	0.4993269918817006	0.088238224	0.5305067437351049	0.26277494	0.5302955916930611	0.086998366	0.46019311671143714	0.14909108	0.5330783367564951
chr2	73486336	74534912	fold2	0.22045816	0.6051005319433144	0.15684393	0.547758093710553	0.12212721	0.5902798876225019	0.27893996	0.5408451218126121	0.0842584	0.6031880193957146	0.17252554	0.5774343308969392
chr2	74010624	75059200	fold2	0.22273614	0.4642338070743322	0.163323	0.5239759448926845	0.12983839	0.43352899666084665	0.20433356	0.5006039321099051	0.10100907	0.5254742498691944	0.16424802	0.4895633861213925
chr2	74534912	75583488	fold2	0.16474873	0.5657733142705014	0.09886179	0.7199788083446932	0.066497676	0.7176669461033102	0.117348686	0.6354650987551408	0.07558528	0.6652130875934713	0.10460844	0.6608194510134233
chr2	75059200	76107776	fold2	0.2952541	0.7024442258558423	0.14297949	0.7150975892020599	0.16813576	0.6902358676903853	0.27563584	0.633572398229807	0.16024518	0.49814526264263737	0.20845008	0.6478990687241464
chr2	75583488	76632064	fold2	0.15337925	0.32523931228750125	0.0925892	0.4068285297584704	0.07526533	0.4964905697424225	0.13940728	0.3764965089951055	0.14914529	0.3881604552524998	0.121957265	0.3986430752071999
chr2	76107776	77156352	fold2	0.11582179	0.03326775095271985	0.15630595	0.4846405694221016	0.12475104	0.5023657476909795	0.12919359	0.15262376989303197	0.072225116	0.0791502634780037	0.1196595	0.25040962028736735
chr2	223963136	225011712	fold1	0.1780347	0.750378033628472	0.10507189	0.7216128683574078	0.12687024	0.7198318139353198	0.18739592	0.7390229433675641	0.078218155	0.6096565349553963	0.13511817	0.708100438848832
chr2	224487424	225536000	fold1	0.15257403	0.576914154574069	0.09109955	0.5849697824454678	0.12050914	0.41815146890216814	0.1947718	0.47959068340019556	0.07534089	0.5026156624281167	0.12685908	0.5124483503500035
chr2	225011712	226060288	fold1	0.13553843	0.8342928845621771	0.12187056	0.8309556635867116	0.09730084	0.6689981948071075	0.16732551	0.8099560678324628	0.12702318	0.7922585835818935	0.12981169	0.7872922788740705
chr2	225536000	226584576	fold1	0.1311729	0.6335324030592894	0.09872368	0.4940218198373179	0.054570377	0.3253584214742069	0.15194625	0.543139239160015	0.07480305	0.42067409805487577	0.102243245	0.483345196317141
chr2	226060288	227108864	fold1	0.13324347	0.7179367609931057	0.10274694	0.6339081796768912	0.091505416	0.3741482195298181	0.15096642	0.7692131273204725	0.07900404	0.6168031296678489	0.11149325	0.6224018834376273
chr2	226584576	227633152	fold1	0.25661156	0.31825240274825595	0.17096815	0.3214543217233592	0.13320486	0.3282258196917817	0.26307955	0.320851636659982	0.11637268	0.17255415270584917	0.18804736	0.2922676667058456
chr2	227108864	228157440	fold1	0.2587524	0.5551447381745365	0.11979803	0.6759083671621748	0.1545573	0.5683167436659361	0.26215076	0.5076529259969171	0.090770066	0.534416847051407	0.17720571	0.5682879244101943
chr2	227633152	228681728	fold1	0.16174246	0.5878893189648803	0.10685343	0.7394675180296046	0.08596074	0.6302747434627618	0.15731066	0.6380753615177395	0.0648695	0.6748295228664092	0.11534736	0.654107292968279
chr2	228157440	229206016	fold1	0.124134146	0.7329776378427479	0.13884157	0.7514181963904684	0.09278532	0.25098252780587305	0.112730525	0.3047452841624088	0.06747443	0.33915209268030183	0.10719321	0.47585514777636007
chr2	228681728	229730304	fold1	0.10998087	0.4373614979656949	0.11093312	0.4871489691655007	0.06397965	0.2374741766004705	0.098024465	0.25159928046210106	0.09029269	0.38504121614209047	0.094642155	0.3597250280671715
chr2	229206016	230254592	fold1	0.12364198	0.7702780115692408	0.10301788	0.7004031811804059	0.14517263	0.683797669167866	0.15453842	0.7224091038973831	0.107410416	0.6623924093477417	0.12675627	0.7078560750325275
chr2	229730304	230778880	fold1	0.12083488	0.6254312408256559	0.103503644	0.6643437211529876	0.090154886	0.5743675070717568	0.12107027	0.6198721583111166	0.062597066	0.6254392170016382	0.09963215	0.621890768872631
chr2	230254592	231303168	fold1	0.28067392	0.42181614155079034	0.14300875	0.6063846799141014	0.13918488	0.4815336969118344	0.31996772	0.43310800900644103	0.10349506	0.4514285219662342	0.19726607	0.47885420986988025
chr2	236818432	237867008	fold1	0.18903291	0.8358279728029343	0.11101864	0.8467784465737355	0.10265084	0.7060914816072149	0.26205027	0.8323119504055386	0.09294758	0.6938257216488533	0.15154007	0.7829671146076553
chr2	237342720	238391296	fold1	0.23924899	0.47076449426496253	0.121748805	0.5916436160683984	0.11498044	0.432151358842768	0.2168779	0.5359446362634468	0.10561508	0.4116722720299246	0.15969424	0.4884352754939001
chr2	237867008	238915584	fold1	0.18523394	0.5649790063822338	0.110787556	0.6548141769847233	0.10010685	0.49063041783003086	0.31555519	0.5864413133494462	0.09508952	0.5849649217988244	0.1613546	0.5763659672690518
chr2	238391296	239439872	fold1	0.11917544	0.6849947791598524	0.08750108	0.7184343662705643	0.07574131	0.5572851181461321	0.15649202	0.7451376234205921	0.07923798	0.6026820686761081	0.10362957	0.6617067911346498
chr2	238915584	239964160	fold1	0.14303236	0.5562559752527613	0.07858084	0.45987751637079527	0.101074114	0.16506463060185492	0.20216641	0.5211971796868938	0.06422801	0.4008894485392827	0.117816344	0.42065695009031756
chr2	239439872	240488448	fold1	0.14894277	0.7739971064455679	0.097571164	0.5897806753755994	0.075408235	0.3740356329786767	0.2012837	0.7343870963417776	0.06947072	0.6206920855734324	0.11853532	0.6185785193430108
chr2	239964160	241012736	fold1	0.13644156	0.6885503099444197	0.16886128	0.4830844849209129	0.12537305	0.3685392698559748	0.18826602	0.5667212242715713	0.083599135	0.5418184874654413	0.14050822	0.5297427552916639
chr2	240488448	241537024	fold1	0.14482574	0.5167353172247773	0.14523004	0.35259083436306404	0.10445224	0.37413972339690355	0.20729724	0.33564075633295626	0.07609362	0.25022071357486864	0.13557976	0.36586546897851396
chr20	46565376	47613952	fold4	0.1849302	0.7893625003943405	0.18774967	0.7797552313613677	0.20059276	0.6296803136645853	0.11571465	0.8171058119475285	0.10219718	0.7442076349733139	0.15823689	0.7520222984682272
chr20	47089664	48138240	fold4	0.30549264	0.7482152579779959	0.14526847	0.8417970645128291	0.28524026	0.6758715276661303	0.24101067	0.7747983013846046	0.11067968	0.730989483751544	0.21753833	0.7543343270586208
chr20	47613952	48662528	fold4	0.10613257	0.13974125773524124	0.08738927	0.4005117053251157	0.043808024	0.36796843031479154	0.097958334	-0.007955339664931605	0.0617922	0.23078456382284093	0.07941608	0.22621012350661157
chr20	48138240	49186816	fold4	0.14783674	0.8075710722258463	0.0988924	0.8247904669539821	0.10436084	0.77977688302954	0.23916265	0.6885912364655232	0.080383115	0.7265163660062164	0.13412715	0.7654492049362217
chr20	48662528	49711104	fold4	0.18168174	0.5820436495970274	0.14402989	0.617410518789079	0.098803066	0.6726377967761487	0.19137736	0.6612802748346168	0.08821249	0.5709256867011461	0.1408209	0.6208595853396036
chr20	49186816	50235392	fold4	0.14670688	0.7862102735890304	0.11970398	0.8098138478526724	0.09065422	0.8004179000432899	0.16544086	0.7505163865087366	0.08201089	0.7166349717801094	0.12090336	0.7727186759547677
chr20	49711104	50759680	fold4	0.16920008	0.7927205079542415	0.13353762	0.7831524854600217	0.12166203	0.7753851981409918	0.18343595	0.806396687252992	0.10459623	0.6963728869634215	0.14248638	0.7708055531543336
chr20	50235392	51283968	fold4	0.18286166	0.6674936340365085	0.14370963	0.5945889217826126	0.16316	0.47830771405071293	0.22399862	0.6245969608470603	0.10349412	0.5146414193808914	0.1634448	0.5759257300195573
chr20	50759680	51808256	fold4	0.19960943	0.6836370892673049	0.15174186	0.712604719963996	0.09228679	0.80952989614767	0.19898781	0.7099973777560151	0.12028814	0.5798832767138118	0.15258281	0.6991304719697595
chr20	51283968	52332544	fold4	0.21541904	0.7944198548684204	0.15790904	0.7934761498666908	0.13920812	0.5404009370711783	0.2558826	0.8090696713747678	0.100112595	0.7256690599552548	0.17370628	0.7326071346272625
chr20	51808256	52856832	fold4	0.21052235	0.7893937280265135	0.1726049	0.8426427357982101	0.10669926	0.34110191101966303	0.23869254	0.8018399226048376	0.1301719	0.789837661186943	0.17173819	0.7129631917272334
chr20	52332544	53381120	fold4	0.07829495	0.21115713400949784	0.07960417	0.3246607184445941	0.051199257	0.18746230891852866	0.118768685	0.05201888562388933	0.1384601	0.16377597936699978	0.09326543	0.18781500527270195
chr20	52856832	53905408	fold4	0.22974217	0.7410612467875046	0.09733919	0.7069360825727355	0.12741798	0.6701339702744797	0.23975255	0.7998907489937204	0.10091672	0.6078490888777508	0.15903373	0.7051742275012381
chr21	14475264	15523840	fold2	0.16356282	0.43633333189611323	0.10585867	0.6893078593272084	0.08987134	0.5759877506702518	0.2420697	0.22813769311915516	0.064440206	0.3617945739053634	0.13316055	0.4583122417836184
chr21	14999552	16048128	fold2	0.11738119	0.6855761846500127	0.100543186	0.7366277441711317	0.07841528	0.6284976150734903	0.14328754	0.6325043537909666	0.08472099	0.5512114790672433	0.10486964	0.6468834753505689
chr21	15523840	16572416	fold2	0.13498992	0.6336019897642612	0.11068536	0.6852524012353399	0.12894106	0.31306072500487975	0.12598266	0.6194043401931284	0.16176768	0.4446955239548264	0.13247332	0.5392029960304872
chr21	16048128	17096704	fold2	0.10652706	0.4799707512556655	0.09857548	0.40592049659880775	0.066987865	0.3097649647350397	0.11154816	0.44630244177125256	0.062378824	0.09092124450761659	0.08920348	0.3465759797736764
chr21	44253184	45301760	fold1	0.22986981	0.5335728506881661	0.105532266	0.7429613440077846	0.08970546	0.6383825942016007	0.18710244	0.6783113787010739	0.09156703	0.5661758957017887	0.1407554	0.6318808126600828
chr21	44777472	45826048	fold1	0.1968662	0.5242429525720362	0.14315581	0.504135800661017	0.08397243	0.5085343896504767	0.17996587	0.5436552492644707	0.09141691	0.516807086266836	0.13907544	0.5194750956829673
chr3	135557120	136605696	fold2	0.17881717	0.5428486689935877	0.11794906	0.5988200167000892	0.14604671	0.6041082554740984	0.21000129	0.5886367886487273	0.09782223	0.5912539286466134	0.15012729	0.5851335316926233
chr3	136081408	137129984	fold2	0.16132903	0.5939285871957339	0.13616575	0.472436639207907	0.068764746	0.497748305002674	0.15536277	0.5663194900089028	0.07575669	0.4057847971892478	0.1194758	0.5072435637208931
chr3	136605696	137654272	fold2	0.17986365	0.8429722776290456	0.12674282	0.736174655886129	0.09589712	0.7972631275885879	0.21771485	0.7813606015106355	0.102516435	0.8231278282745996	0.14454697	0.7961796981777994
chr3	137129984	138178560	fold2	0.20799029	0.6200219426902464	0.13570555	0.6619359019052636	0.07002919	0.5029724104797292	0.18322316	0.6310900182175281	0.09311434	0.6568104905498807	0.1380125	0.6145661527685297
chr3	137654272	138702848	fold2	0.15960957	0.6372279778213938	0.1315168	0.604220400700859	0.104650885	0.3808484809336274	0.2001796	0.484779027386409	0.09430556	0.5499235917584343	0.1380525	0.5313998957201448
chr3	138178560	139227136	fold2	0.14465222	0.6833099739492113	0.13855764	0.6173264213491322	0.089340985	0.6534911004829106	0.16122374	0.6086123801647244	0.09238891	0.5351275109499408	0.12523271	0.6195734773791839
chr3	138702848	139751424	fold2	0.2253746	0.7239729339013176	0.14784321	0.721048236712944	0.11742561	0.6517458352305764	0.23407236	0.6785815779562145	0.10752009	0.6456781094506162	0.16644719	0.6842053386503337
chr3	139227136	140275712	fold2	0.1561878	0.5414748822233553	0.13242559	0.6294275231481226	0.07140283	0.5059912259299391	0.1451625	0.5385678564078363	0.08710597	0.6056116434422607	0.11845694	0.5642146262303027
chr3	139751424	140800000	fold2	0.07255424	0.10732828220355708	0.1441304	0.6110251240242498	0.05088109	0.27886038632302496	0.098913535	0.13998270922722006	0.06318034	0.2054579256300894	0.08593192	0.2685308854816283
chr3	184532992	185581568	fold2	0.1233276	0.720859607429527	0.11770585	0.798259980793658	0.05778611	0.7552429996342931	0.15957135	0.6726912908749364	0.076886795	0.6998757865776056	0.107055545	0.729385933062004
chr3	185057280	186105856	fold2	0.20698625	0.5762185712588928	0.18898106	0.5148258387129603	0.11748323	0.5396920104828637	0.26024735	0.5515321917273149	0.094334304	0.4904923978334249	0.17360643	0.5345522020030914
chr3	185581568	186630144	fold2	0.16330646	0.8261799653547027	0.13547428	0.8293561966979938	0.09426999	0.8005771982448693	0.22516245	0.8102303113551228	0.08638303	0.7901404243665529	0.14091924	0.8112968192038483
chr3	186105856	187154432	fold2	0.15906134	0.7221252370011874	0.14652814	0.6939357699685436	0.09541001	0.7146543476635127	0.20179449	0.5879897251521388	0.08657357	0.6188452371926964	0.1378735	0.6675100633956157
chr3	186630144	187678720	fold2	0.13222611	0.6730929061890996	0.13207845	0.7241730828453437	0.2110371	0.6886774478140479	0.1584272	0.5324747818217589	0.10217427	0.6610818627970929	0.14718863	0.6559000162934685
chr3	187154432	188203008	fold2	0.18003976	0.8471719305988639	0.14935836	0.8547359491683146	0.0786929	0.8052835221466718	0.24914314	0.846696466005265	0.10191271	0.7740358556813127	0.15182936	0.8255847447200857
chr3	187678720	188727296	fold2	0.10847006	0.5186314599533285	0.08055753	0.25719118825382736	0.05705616	0.26610781608586836	0.09016954	0.382663272391424	0.0694193	0.1351547970992349	0.08113451	0.3119497067567366
chr3	188203008	189251584	fold2	0.11834983	0.7297558535321249	0.109337784	0.3088705925915401	0.059215818	0.3653119628716942	0.121091194	0.6959310691710024	0.08034233	0.13732902543672543	0.09766739	0.4474397007206174
chr3	188727296	189775872	fold2	0.1544683	0.8447685129147855	0.16557968	0.6181361794267723	0.23101622	0.5938558933989432	0.17603491	0.7678626811177992	0.109364055	0.4882789246905378	0.16729262	0.6625804383097675
chr4	4548608	5597184	fold0	0.22523862	0.6738045833927426	0.20974675	0.6527091264348431	0.0645142	0.5475511167367078	0.1651882	0.6601181706751442	0.16917999	0.6914998009115086	0.16677354	0.6451365596301893
chr4	5072896	6121472	fold0	0.33908755	0.16783114279486042	0.09757506	0.6625817747935501	0.0701081	0.5346886722552744	0.17190008	0.44029152467909843	0.074728765	0.45972511504887115	0.15067992	0.45302364591433086
chr4	5597184	6645760	fold0	0.17968507	0.5860199239551357	0.10644858	0.5892232856710108	0.16977552	0.33422057886800205	0.32580394	0.3478688589735111	0.08334705	0.2769312297336872	0.17301205	0.4268527754402694
chr4	6121472	7170048	fold0	0.20013824	0.5755302517567423	0.16690056	0.5346041652688128	0.13499543	0.6123046171864504	0.2621622	0.5527778523783482	0.09841477	0.5066698234809525	0.17252223	0.5563773420142611
chr4	6645760	7694336	fold0	0.24531509	0.5729311092268146	0.13353422	0.6666531123552413	0.13064203	0.6729375420595693	0.18538043	0.6999657143395577	0.11011996	0.6018840142492866	0.16099834	0.6428742984460939
chr4	7170048	8218624	fold0	0.28797677	0.47640623505917945	0.118474476	0.6217145900852676	0.08965558	0.3902557396168911	0.41134727	0.4690980341128498	0.07940376	0.478144398773417	0.19737157	0.48712379952952095
chr4	7694336	8742912	fold0	0.19940916	0.6012000811402254	0.11647703	0.6130431308900095	0.09273813	0.356099238760047	0.30329674	0.5369242922919687	0.0829756	0.483293407543527	0.15897934	0.5181120301251555
chr4	28127232	29175808	fold0	0.105783924	0.1934546884640705	0.095450476	0.015401233857033274	0.07614175	0.05856906202218158	0.0934955	0.097415742067632	0.06145224	0.030725876745909556	0.08646478	0.07911332063136536
chr4	28651520	29700096	fold0	0.112270616	0.0841269825710175	0.09942963	-0.1313010238667391	0.079834916	0.04682082939873733	0.102011465	0.031942396077784395	0.07569833	-0.07425084445418488	0.09384899	-0.008532332054676954
chr4	29175808	30224384	fold0	0.096443936	0.042497497765963094	0.10798108	0.0698006760279704	0.0838908	0.020812853504110208	0.1069311	0.06056235436552565	0.070741944	0.021057665922586007	0.09319777	0.04294620951723107
chr4	29700096	30748672	fold0	0.096513405	0.03404518238802153	0.09137877	0.4678776816573827	0.09492953	0.19996593101614912	0.10808139	0.17172635797079233	0.06414492	0.17513114280580605	0.0910096	0.20974925916763035
chr4	30224384	31272960	fold0	0.11136983	0.18405670760176107	0.14459391	0.6154186764590798	0.07971297	0.3654326608390543	0.3434546	0.466598369485465	0.1444722	0.5073966955854159	0.1647207	0.42778062199415523
chr4	30748672	31797248	fold0	0.10784674	0.09528897681042478	0.089910895	0.4090408650329468	0.08372635	0.1745786867902965	0.12394529	0.15788829239797464	0.11118197	0.09584734291625366	0.103322245	0.18652883278957927
chr4	31272960	32321536	fold0	0.09991228	0.012147337365430508	0.10012283	0.3431745122543646	0.09242019	0.06368950473900456	0.13079743	0.1789554224205305	0.07078373	0.2144891414677321	0.0988073	0.16249118364941245
chr4	31797248	32845824	fold0	0.09411467	0.02295776928856384	0.09319952	0.26638612019580565	0.08580682	0.29036682359706306	0.11876218	0.09139087696965648	0.072757475	0.20593436203804602	0.092928134	0.175407190417827
chr4	32321536	33370112	fold0	0.09638544	-0.015437478382592334	0.10275068	0.42500505446680276	0.086448185	0.18893134647998483	0.11219919	-0.0283674678784097	0.07191174	0.25618424412210977	0.09393904	0.16526313976157905
chr4	32845824	33894400	fold0	0.21300347	-0.15941877411735336	0.08854533	0.27008131106277194	0.08372259	0.02165914730431007	0.12831604	-0.02779310588501414	0.07399105	0.09895020711172485	0.117515706	0.040695757095287874
chr4	33370112	34418688	fold0	0.23533902	0.2801718896699206	0.10004652	0.09858358788221572	0.08377908	-0.002653518322917568	0.13351576	0.24670202848732556	0.073390685	0.054905047897923095	0.1252142	0.1355418071228935
chr4	55785472	56834048	fold0	0.14234601	0.668053741222277	0.10563046	0.7600083019575539	0.08840462	0.5818055563021587	0.15106116	0.6194172548285544	0.07525231	0.6279982236375832	0.11253891	0.6514566155896254
chr4	56309760	57358336	fold0	0.19794281	0.6835040015463512	0.14094	0.7798037614329056	0.10698503	0.8044711596771138	0.20222686	0.742896503288035	0.14559092	0.7576143573696362	0.15873712	0.7536579566628084
chr4	56834048	57882624	fold0	0.21582203	0.5024720110610283	0.12118642	0.7603606468593151	0.07970939	0.7069065339501992	0.20591159	0.5532781039356824	0.10784902	0.7275065854462233	0.14609568	0.6501047762504897
chr4	57358336	58406912	fold0	0.10500925	-0.005905583568517814	0.10359198	0.4165044060159302	0.07299388	0.18404017061322128	0.12736863	-0.09826137653108614	0.062228583	0.12836079471960019	0.09423847	0.12494768224982952
chr5	1509376	2557952	fold3	0.13483512	0.5561099573442544	0.09545724	0.776733051009835	0.112929285	0.552653550707957	0.1749054	0.4678731416222453	0.1879567	0.4963044124296018	0.14121675	0.5699348226227787
