seqnames	start	end	width	strand	score	phyloP	rmsk	name	isBound	TF	chipseq.score	rownames
1103	chr7	73809461	73809479	19	-	15.1553	0.142105263157895	FALSE	CTCF	TRUE	CTCF	212.115005493164	TFBS_12999
1104	chr1	74279457	74279475	19	-	15.2324	1.84431578947368	FALSE	CTCF	TRUE	CTCF	339.385986328125	TFBS_1300
1105	chr1	74362004	74362022	19	-	17.0383	1.29742105263158	FALSE	CTCF	TRUE	CTCF	404.170989990234	TFBS_1301
1106	chr7	76941731	76941749	19	-	15.1523	0.399578947368421	FALSE	CTCF	TRUE	CTCF	260.796997070312	TFBS_13013
1107	chr7	78382196	78382214	19	-	15.1524	-0.308263157894737	FALSE	CTCF	TRUE	CTCF	90.4096984863281	TFBS_13016
1108	chr7	78566841	78566859	19	-	19.1421	1.29210526315789	FALSE	CTCF	TRUE	CTCF	360.153015136719	TFBS_13018
1109	chr7	78596100	78596118	19	-	17.4811	1.91131578947368	FALSE	CTCF	TRUE	CTCF	434.661987304688	TFBS_13020
1110	chr7	78652487	78652505	19	-	13.0024	0.710894736842105	FALSE	CTCF	TRUE	CTCF	149.524002075195	TFBS_13022
1111	chr7	78766389	78766407	19	-	11.304	0.23478947368421	FALSE	CTCF	TRUE	CTCF	333.821014404297	TFBS_13024
1112	chr7	78847308	78847326	19	-	10.8602	0.916210526315789	FALSE	CTCF	TRUE	CTCF	438.139007568359	TFBS_13026
1113	chr7	78890840	78890858	19	-	17.9009	0.596947368421052	FALSE	CTCF	TRUE	CTCF	456.192993164062	TFBS_13027
1114	chr7	79080969	79080987	19	-	17.8578	0.666842105263158	FALSE	CTCF	TRUE	CTCF	434.661987304688	TFBS_13029
1115	chr7	79428474	79428492	19	-	12.7446	-0.184315789473684	FALSE	CTCF	TRUE	CTCF	118.823997497559	TFBS_13037
1116	chr7	79994679	79994697	19	-	16.8029	0.828684210526316	FALSE	CTCF	TRUE	CTCF	345.752014160156	TFBS_13043
1117	chr7	80227255	80227273	19	-	15.9074	1.11694736842105	FALSE	CTCF	TRUE	CTCF	177.341995239258	TFBS_13046
1118	chr7	80307996	80308014	19	-	13.7487	-0.338368421052632	FALSE	CTCF	TRUE	CTCF	163.445999145508	TFBS_13047
1119	chr7	80377608	80377626	19	-	14.9895	0.423	FALSE	CTCF	TRUE	CTCF	465.9580078125	TFBS_13049
1120	chr7	80379726	80379744	19	-	14.8463	2.38710526315789	FALSE	CTCF	TRUE	CTCF	465.9580078125	TFBS_13050
1121	chr7	81024280	81024298	19	-	16.1401	3.26642105263158	FALSE	CTCF	TRUE	CTCF	93.8870010375977	TFBS_13056
1122	chr7	81089131	81089149	19	-	19.4901	-0.0158421052631579	FALSE	CTCF	TRUE	CTCF	163.445999145508	TFBS_13057
1123	chr1	74803108	74803126	19	-	15.6936	2.10552631578947	FALSE	CTCF	TRUE	CTCF	476.390014648438	TFBS_1306
1124	chr7	81341784	81341802	19	-	12.62	NA	FALSE	CTCF	TRUE	CTCF	519.677001953125	TFBS_13060
1125	chr7	81610340	81610358	19	-	14.129	2.49378947368421	FALSE	CTCF	TRUE	CTCF	301.747009277344	TFBS_13062
1126	chr7	81954373	81954391	19	-	11.3991	0.112789473684211	FALSE	CTCF	TRUE	CTCF	213.738006591797	TFBS_13064
1127	chr7	82274556	82274574	19	-	15.6657	-0.194894736842105	FALSE	CTCF	TRUE	CTCF	375.548004150391	TFBS_13068
1128	chr1	74808299	74808317	19	-	19.1166	1.37284210526316	FALSE	CTCF	TRUE	CTCF	476.390014648438	TFBS_1307
1129	chr7	83550317	83550335	19	-	16.5971	1.19636842105263	FALSE	CTCF	TRUE	CTCF	142.569000244141	TFBS_13073
1130	chr7	83600138	83600156	19	-	22.9976	-0.375105263157895	FALSE	CTCF	TRUE	CTCF	356.22900390625	TFBS_13075
1131	chr7	83886916	83886934	19	-	16.7047	0.391052631578947	FALSE	CTCF	TRUE	CTCF	312.225006103516	TFBS_13079
1132	chr1	74815102	74815120	19	-	15.4769	0.598947368421053	FALSE	CTCF	TRUE	CTCF	139.091995239258	TFBS_1308
1133	chr7	84272642	84272660	19	-	15.6563	1.14163157894737	FALSE	CTCF	TRUE	CTCF	410.321014404297	TFBS_13080
1134	chr7	84315473	84315491	19	-	17.2621	-0.584421052631579	FALSE	CTCF	TRUE	CTCF	142.569000244141	TFBS_13081
1135	chr7	84356385	84356403	19	-	15.5597	1.09231578947368	FALSE	CTCF	TRUE	CTCF	276.601989746094	TFBS_13083
1136	chr7	84779330	84779348	19	-	19.0107	0.0324736842105263	FALSE	CTCF	TRUE	CTCF	456.424987792969	TFBS_13086
1137	chr1	74901880	74901898	19	-	16.7707	1.2558947368421	FALSE	CTCF	TRUE	CTCF	434.661987304688	TFBS_1309
1138	chr7	88357591	88357609	19	-	17.9876	1.07405263157895	FALSE	CTCF	TRUE	CTCF	215.591995239258	TFBS_13093
1139	chr7	89393028	89393046	19	-	19.9621	1.98015789473684	FALSE	CTCF	TRUE	CTCF	100.582000732422	TFBS_13097
1140	chr1	74915942	74915960	19	-	10.467	-0.371947368421053	FALSE	CTCF	TRUE	CTCF	379.024993896484	TFBS_1310
1141	chr7	90150486	90150504	19	-	13.9146	0.964842105263158	FALSE	CTCF	TRUE	CTCF	228.406005859375	TFBS_13105
1142	chr7	91226641	91226659	19	-	18.4286	2.02631578947368	FALSE	CTCF	TRUE	CTCF	326.865997314453	TFBS_13112
1143	chr7	92094081	92094099	19	-	17.0695	1.12294736842105	FALSE	CTCF	TRUE	CTCF	306.002014160156	TFBS_13116
1144	chr7	92323902	92323920	19	-	15.7731	0.203578947368421	FALSE	CTCF	TRUE	CTCF	285.138000488281	TFBS_13117
1145	chr1	75000690	75000708	19	-	18.5002	0.98221052631579	FALSE	CTCF	TRUE	CTCF	563.322021484375	TFBS_1312
1146	chr7	92903830	92903848	19	-	17.8987	-0.0245263157894737	FALSE	CTCF	TRUE	CTCF	292.123992919922	TFBS_13121
1147	chr7	92938161	92938179	19	-	12.1011	-0.597526315789474	FALSE	CTCF	TRUE	CTCF	336.141998291016	TFBS_13122
1148	chr1	75017053	75017071	19	-	19.4122	2.16515789473684	FALSE	CTCF	TRUE	CTCF	469.434997558594	TFBS_1313
1149	chr7	96209838	96209856	19	-	11.9813	1.19857894736842	FALSE	CTCF	TRUE	CTCF	150.873992919922	TFBS_13130
1150	chr7	96914192	96914210	19	-	25.4864	0.625842105263158	FALSE	CTCF	TRUE	CTCF	417.276000976562	TFBS_13133
1151	chr7	97579806	97579824	19	-	10.0483	1.19310526315789	FALSE	CTCF	TRUE	CTCF	375.548004150391	TFBS_13137
1152	chr7	98141355	98141373	19	-	17.2646	-0.140684210526316	FALSE	CTCF	TRUE	CTCF	384.162994384766	TFBS_13141
1153	chr7	98150657	98150675	19	-	10.0745	-0.109578947368421	FALSE	CTCF	TRUE	CTCF	384.162994384766	TFBS_13142
1154	chr7	98178031	98178049	19	-	10.377	1.11526315789474	FALSE	CTCF	TRUE	CTCF	113.154998779297	TFBS_13144
1155	chr7	98341576	98341594	19	-	17.5667	0.136526315789474	FALSE	CTCF	TRUE	CTCF	434.661987304688	TFBS_13146
1156	chr1	75142776	75142794	19	-	11.2159	1.41810526315789	FALSE	CTCF	TRUE	CTCF	303.191009521484	TFBS_1315
1157	chr7	98836868	98836886	19	-	15.4309	1.22147368421053	FALSE	CTCF	TRUE	CTCF	323.389007568359	TFBS_13152
1158	chr7	98888034	98888052	19	-	14.8829	2.56647368421053	FALSE	CTCF	TRUE	CTCF	274.506011962891	TFBS_13154
1159	chr1	75251785	75251803	19	-	19.5369	3.20536842105263	FALSE	CTCF	TRUE	CTCF	493.776000976562	TFBS_1316
1160	chr7	99229555	99229573	19	-	16.8563	0.723105263157895	FALSE	CTCF	TRUE	CTCF	222.546997070312	TFBS_13161
1161	chr7	99249729	99249747	19	-	15.7933	0.581105263157895	FALSE	CTCF	TRUE	CTCF	403.365997314453	TFBS_13163
1162	chr7	99365300	99365318	19	-	15.3744	0.902263157894737	FALSE	CTCF	TRUE	CTCF	424.230010986328	TFBS_13164
1163	chr7	99469025	99469043	19	-	17.1632	2.63836842105263	FALSE	CTCF	TRUE	CTCF	421.322998046875	TFBS_13166
1164	chr7	99556063	99556081	19	-	13.5497	0.874	FALSE	CTCF	TRUE	CTCF	344.252014160156	TFBS_13167
1165	chr7	99590263	99590281	19	-	18.6484	1.03878947368421	FALSE	CTCF	TRUE	CTCF	388.164001464844	TFBS_13168
1166	chr7	99710652	99710670	19	-	17.6526	1.063	FALSE	CTCF	TRUE	CTCF	410.321014404297	TFBS_13169
1167	chr7	99876550	99876568	19	-	19.5899	1.15194736842105	FALSE	CTCF	TRUE	CTCF	428.180999755859	TFBS_13171
1168	chr7	100029543	100029561	19	-	13.5015	1.40794736842105	FALSE	CTCF	TRUE	CTCF	406.843994140625	TFBS_13176
1169	chr7	100325646	100325664	19	-	19.8373	0.759894736842105	FALSE	CTCF	TRUE	CTCF	361.639007568359	TFBS_13180
1170	chr7	100371948	100371966	19	-	10.4157	0.992368421052631	FALSE	CTCF	TRUE	CTCF	186.496994018555	TFBS_13181
1171	chr7	100684792	100684810	19	-	14.5809	0.675	FALSE	CTCF	TRUE	CTCF	445.093994140625	TFBS_13183
1172	chr7	100798999	100799017	19	-	13.4203	0.25	FALSE	CTCF	TRUE	CTCF	111.059997558594	TFBS_13184
1173	chr7	100886734	100886752	19	-	17.9424	0.846157894736842	FALSE	CTCF	TRUE	CTCF	412.174987792969	TFBS_13187
1174	chr7	100932921	100932939	19	-	15.9996	0.699578947368421	FALSE	CTCF	TRUE	CTCF	431.184997558594	TFBS_13188
1175	chr7	101051992	101052010	19	-	13.8021	0.405368421052632	FALSE	CTCF	TRUE	CTCF	432.183013916016	TFBS_13189
1176	chr7	101231640	101231658	19	-	21.7457	1.35005263157895	FALSE	CTCF	TRUE	CTCF	199.399002075195	TFBS_13192
1177	chr7	101501881	101501899	19	-	16.231	3.14763157894737	FALSE	CTCF	TRUE	CTCF	361.639007568359	TFBS_13198
1178	chr1	75467794	75467812	19	-	17.9301	1.16115789473684	FALSE	CTCF	TRUE	CTCF	472.200012207031	TFBS_1320
1179	chr7	101620607	101620625	19	-	12.3608	0.178578947368421	FALSE	CTCF	TRUE	CTCF	344.252014160156	TFBS_13202
1180	chr7	102222464	102222482	19	-	12.1167	0.969263157894737	FALSE	CTCF	TRUE	CTCF	190.686996459961	TFBS_13204
1181	chr7	102250922	102250940	19	-	14.0969	1.64078947368421	FALSE	CTCF	TRUE	CTCF	379.024993896484	TFBS_13205
1182	chr7	103913176	103913194	19	-	17.8264	0.251052631578947	FALSE	CTCF	TRUE	CTCF	302.524993896484	TFBS_13213
1183	chr7	104647330	104647348	19	-	10.2794	0.154526315789474	FALSE	CTCF	TRUE	CTCF	289.174011230469	TFBS_13219
1184	chr7	105434050	105434068	19	-	15.5369	4.13210526315789	FALSE	CTCF	TRUE	CTCF	264.028991699219	TFBS_13223
1185	chr7	105527500	105527518	19	-	12.5992	-0.0343684210526316	FALSE	CTCF	TRUE	CTCF	288.615997314453	TFBS_13226
1186	chr7	105811253	105811271	19	-	14.1407	0.726736842105263	FALSE	CTCF	TRUE	CTCF	396.167999267578	TFBS_13230
1187	chr7	107779822	107779840	19	-	19.9242	0.111105263157895	FALSE	CTCF	TRUE	CTCF	331.084014892578	TFBS_13238
1188	chr7	107819631	107819649	19	-	18.0373	0.0902105263157895	FALSE	CTCF	TRUE	CTCF	188.179992675781	TFBS_13240
1189	chr7	107841907	107841925	19	-	18.0373	0.284947368421053	FALSE	CTCF	TRUE	CTCF	212.115005493164	TFBS_13241
1190	chr7	108934148	108934166	19	-	23.3973	0.669789473684211	FALSE	CTCF	TRUE	CTCF	448.190002441406	TFBS_13243
1191	chr7	109028415	109028433	19	-	22.9439	1.47684210526316	FALSE	CTCF	TRUE	CTCF	312.957000732422	TFBS_13246
1192	chr7	109170633	109170651	19	-	19.4888	2.21415789473684	FALSE	CTCF	TRUE	CTCF	403.365997314453	TFBS_13249
1193	chr1	75559672	75559690	19	-	14.7909	0.753894736842105	FALSE	CTCF	TRUE	CTCF	712.846008300781	TFBS_1325
1194	chr7	109241454	109241472	19	-	19.4161	-0.419368421052632	FALSE	CTCF	TRUE	CTCF	385.028991699219	TFBS_13251
1195	chr7	109892741	109892759	19	-	11.1979	0.753421052631579	FALSE	CTCF	TRUE	CTCF	396.411987304688	TFBS_13259
1196	chr7	110164300	110164318	19	-	16.3393	0.658947368421053	FALSE	CTCF	TRUE	CTCF	511.162994384766	TFBS_13261
1197	chr7	110221910	110221928	19	-	10.091	0.754263157894737	FALSE	CTCF	TRUE	CTCF	149.110000610352	TFBS_13262
1198	chr7	110266015	110266033	19	-	14.3219	0.810368421052632	FALSE	CTCF	TRUE	CTCF	497.252990722656	TFBS_13263
1199	chr7	110266025	110266043	19	-	20.1844	1.63305263157895	FALSE	CTCF	TRUE	CTCF	497.252990722656	TFBS_13264
1200	chr7	110630346	110630364	19	-	25.3896	0.987421052631579	FALSE	CTCF	TRUE	CTCF	508.214996337891	TFBS_13266
1201	chr7	110844490	110844508	19	-	10.4907	-0.308631578947368	FALSE	CTCF	TRUE	CTCF	207.45100402832	TFBS_13268
1202	chr7	110930626	110930644	19	-	17.277	0.248052631578947	FALSE	CTCF	TRUE	CTCF	295.460998535156	TFBS_13269
1203	chr7	111969701	111969719	19	-	19.7376	1.65763157894737	FALSE	CTCF	TRUE	CTCF	295.570007324219	TFBS_13274
1204	chr7	112369225	112369243	19	-	23.5965	0.590842105263158	FALSE	CTCF	TRUE	CTCF	511.162994384766	TFBS_13278
1205	chr1	75783142	75783160	19	-	15.7223	-0.331736842105263	FALSE	CTCF	TRUE	CTCF	146.046005249023	TFBS_1328
1206	chr7	113238553	113238571	19	-	11.0659	-0.0893157894736843	FALSE	CTCF	TRUE	CTCF	145.410995483398	TFBS_13285
1207	chr1	77516442	77516460	19	-	18.3131	1.08610526315789	FALSE	CTCF	TRUE	CTCF	497.252990722656	TFBS_1329
1208	chr7	114719932	114719950	19	-	12.8855	-0.291526315789474	FALSE	CTCF	TRUE	CTCF	257.320007324219	TFBS_13295
1209	chr7	114745606	114745624	19	-	13.2293	-0.0578947368421053	FALSE	CTCF	TRUE	CTCF	193.789001464844	TFBS_13297
1210	chr7	115367117	115367135	19	-	11.0208	0.585052631578947	FALSE	CTCF	TRUE	CTCF	396.411987304688	TFBS_13299
1211	chr7	116040393	116040411	19	-	13.6398	2.42663157894737	FALSE	CTCF	TRUE	CTCF	403.365997314453	TFBS_13301
1212	chr7	116247521	116247539	19	-	20.2488	0.426947368421053	FALSE	CTCF	TRUE	CTCF	243.410995483398	TFBS_13303
1213	chr7	116323785	116323803	19	-	17.2605	0.706526315789474	FALSE	CTCF	TRUE	CTCF	486.821990966797	TFBS_13305
1214	chr7	117630864	117630882	19	-	16.313	-0.0783684210526316	FALSE	CTCF	TRUE	CTCF	243.410995483398	TFBS_13310
1215	chr7	118297823	118297841	19	-	17.5305	1.26063157894737	FALSE	CTCF	TRUE	CTCF	512.216979980469	TFBS_13314
1216	chr7	118409605	118409623	19	-	10.3915	0.381842105263158	FALSE	CTCF	TRUE	CTCF	278.183990478516	TFBS_13315
1217	chr7	118518894	118518912	19	-	18.6972	0.69621052631579	FALSE	CTCF	TRUE	CTCF	452.049011230469	TFBS_13317
1218	chr7	118595359	118595377	19	-	11.09	0.0295263157894737	FALSE	CTCF	TRUE	CTCF	584.247009277344	TFBS_13318
1219	chr1	79454431	79454449	19	-	14.0038	-0.364157894736842	FALSE	CTCF	TRUE	CTCF	32.5504989624023	TFBS_1332
1220	chr7	118996359	118996377	19	-	18.1207	0.682789473684211	FALSE	CTCF	TRUE	CTCF	632.867980957031	TFBS_13321
1221	chr7	119515629	119515647	19	-	17.7071	0.842421052631579	FALSE	CTCF	TRUE	CTCF	316.433990478516	TFBS_13327
1222	chr7	119671132	119671150	19	-	15.3293	-0.134157894736842	FALSE	CTCF	TRUE	CTCF	326.865997314453	TFBS_13328
1223	chr7	119720837	119720855	19	-	11.9721	-0.122052631578947	FALSE	CTCF	TRUE	CTCF	217.929000854492	TFBS_13329
1224	chr7	120327302	120327320	19	-	10.9458	0.0636315789473684	FALSE	CTCF	TRUE	CTCF	215.591995239258	TFBS_13331
1225	chr7	120727744	120727762	19	-	19.5731	0.39221052631579	FALSE	CTCF	TRUE	CTCF	331.084014892578	TFBS_13333
1226	chr7	120835854	120835872	19	-	12.4867	0.513526315789474	FALSE	CTCF	TRUE	CTCF	532.026000976562	TFBS_13337
1227	chr7	120917658	120917676	19	-	15.7481	0.582947368421053	FALSE	CTCF	TRUE	CTCF	379.803009033203	TFBS_13338
1228	chr7	122459769	122459787	19	-	21.0422	0.507578947368421	FALSE	CTCF	TRUE	CTCF	469.434997558594	TFBS_13348
1229	chr7	122668084	122668102	19	-	15.12	1.45794736842105	FALSE	CTCF	TRUE	CTCF	330.342987060547	TFBS_13349
1230	chr7	123465882	123465900	19	-	15.5195	0.624631578947368	FALSE	CTCF	TRUE	CTCF	492.2080078125	TFBS_13353
1231	chr7	124783002	124783020	19	-	14.6538	0.580947368421053	FALSE	CTCF	TRUE	CTCF	236.100006103516	TFBS_13355
1232	chr7	125393829	125393847	19	-	19.5704	0.514789473684211	FALSE	CTCF	TRUE	CTCF	492.2080078125	TFBS_13357
1233	chr7	125470194	125470212	19	-	12.7043	0.0564210526315789	FALSE	CTCF	TRUE	CTCF	410.321014404297	TFBS_13358
1234	chr7	125639079	125639097	19	-	15.9739	0.387526315789474	FALSE	CTCF	TRUE	CTCF	347.730010986328	TFBS_13360
1235	chr7	126176209	126176227	19	-	17.4118	3.10847368421053	FALSE	CTCF	TRUE	CTCF	182.059997558594	TFBS_13366
1236	chr7	126695759	126695777	19	-	15.9675	0.0579473684210526	FALSE	CTCF	TRUE	CTCF	577.231018066406	TFBS_13373
1237	chr7	126701299	126701317	19	-	14.8762	3.45615789473684	FALSE	CTCF	TRUE	CTCF	459.002990722656	TFBS_13374
1238	chr7	126796586	126796604	19	-	11.387	3.78084210526316	FALSE	CTCF	TRUE	CTCF	138.300994873047	TFBS_13375
1239	chr7	126832102	126832120	19	-	10.0654	0.736263157894737	FALSE	CTCF	TRUE	CTCF	362.515991210938	TFBS_13376
1240	chr7	126963734	126963752	19	-	13.7888	2.71168421052632	FALSE	CTCF	TRUE	CTCF	328.988006591797	TFBS_13379
1241	chr1	80512760	80512778	19	-	18.2134	-0.113473684210526	FALSE	CTCF	TRUE	CTCF	232.97900390625	TFBS_1338
1242	chr7	127213694	127213712	19	-	17.8816	0.131157894736842	FALSE	CTCF	TRUE	CTCF	436.184997558594	TFBS_13383
1243	chr7	127708825	127708843	19	-	12.3002	1.02752631578947	FALSE	CTCF	TRUE	CTCF	329.434997558594	TFBS_13384
1244	chr7	127708999	127709017	19	-	12.5094	0.154684210526316	FALSE	CTCF	TRUE	CTCF	329.434997558594	TFBS_13385
1245	chr7	127866693	127866711	19	-	10.1522	0.242894736842105	FALSE	CTCF	TRUE	CTCF	245.807006835938	TFBS_13388
1246	chr7	127935517	127935535	19	-	10.3272	1.23731578947368	FALSE	CTCF	TRUE	CTCF	552.890014648438	TFBS_13390
1247	chr7	127935577	127935595	19	-	15.1056	0.924526315789474	FALSE	CTCF	TRUE	CTCF	552.890014648438	TFBS_13391
1248	chr7	128239127	128239145	19	-	12.9021	0.701	FALSE	CTCF	TRUE	CTCF	472.911987304688	TFBS_13393
1249	chr7	128705884	128705902	19	-	16.6455	0.250157894736842	FALSE	CTCF	TRUE	CTCF	389.457000732422	TFBS_13396
1250	chr1	80522391	80522409	19	-	19.207	-0.673526315789474	FALSE	CTCF	TRUE	CTCF	232.97900390625	TFBS_1340
1251	chr7	130762816	130762834	19	-	18.1323	0.107157894736842	FALSE	CTCF	TRUE	CTCF	360.153015136719	TFBS_13405
1252	chr7	130983091	130983109	19	-	11.658	-0.0450526315789474	FALSE	CTCF	TRUE	CTCF	177.175003051758	TFBS_13407
1253	chr7	131068377	131068395	19	-	10.4208	-0.0283157894736842	FALSE	CTCF	TRUE	CTCF	117.293998718262	TFBS_13408
1254	chr1	80722841	80722859	19	-	19.1011	0.817263157894737	FALSE	CTCF	TRUE	CTCF	199.069000244141	TFBS_1341
1255	chr7	131595103	131595121	19	-	17.2964	0.172736842105263	FALSE	CTCF	TRUE	CTCF	163.432998657227	TFBS_13412
1256	chr7	131861353	131861371	19	-	12.0909	0.161157894736842	FALSE	CTCF	TRUE	CTCF	96.3915023803711	TFBS_13415
1257	chr7	132213676	132213694	19	-	21.1701	0.991736842105263	FALSE	CTCF	TRUE	CTCF	417.276000976562	TFBS_13417
1258	chr7	132575937	132575955	19	-	15.9707	-0.369052631578947	FALSE	CTCF	TRUE	CTCF	358.161987304688	TFBS_13420
1259	chr7	132996593	132996611	19	-	12.0061	-0.232157894736842	FALSE	CTCF	TRUE	CTCF	312.225006103516	TFBS_13423
1260	chr7	133041136	133041154	19	-	10.1834	1.36552631578947	FALSE	CTCF	TRUE	CTCF	299.652008056641	TFBS_13424
1261	chr7	133579676	133579694	19	-	11.6716	-0.877947368421053	FALSE	CTCF	TRUE	CTCF	88.0095977783203	TFBS_13428
1262	chr7	133620898	133620916	19	-	14.3317	1.97626315789474	FALSE	CTCF	TRUE	CTCF	205.356002807617	TFBS_13429
1263	chr7	135487635	135487653	19	-	14.2453	0.116894736842105	FALSE	CTCF	TRUE	CTCF	406.843994140625	TFBS_13435
1264	chr7	135735781	135735799	19	-	17.6287	0.358947368421053	FALSE	CTCF	TRUE	CTCF	233.11799621582	TFBS_13440
1265	chr7	135735939	135735957	19	-	10.42	-0.116684210526316	FALSE	CTCF	TRUE	CTCF	233.11799621582	TFBS_13441
1266	chr7	137321660	137321678	19	-	12.3825	1.09989473684211	FALSE	CTCF	TRUE	CTCF	274.705993652344	TFBS_13446
1267	chr7	137468369	137468387	19	-	10.2414	1.10794736842105	FALSE	CTCF	TRUE	CTCF	284.983001708984	TFBS_13448
1268	chr7	137784143	137784161	19	-	21.5067	-0.762894736842105	FALSE	CTCF	TRUE	CTCF	239.932998657227	TFBS_13452
1269	chr7	138846012	138846030	19	-	12.1346	0.299684210526316	FALSE	CTCF	TRUE	CTCF	476.390014648438	TFBS_13459
1270	chr7	138923932	138923950	19	-	15.8384	-0.172	FALSE	CTCF	TRUE	CTCF	316.433990478516	TFBS_13461
1271	chr7	139011187	139011205	19	-	10.7771	0.239947368421053	FALSE	CTCF	TRUE	CTCF	358.161987304688	TFBS_13463
1272	chr7	139473385	139473403	19	-	15.5708	0.247315789473684	FALSE	CTCF	TRUE	CTCF	434.661987304688	TFBS_13469
1273	chr1	82476464	82476482	19	-	14.1078	0.291526315789474	FALSE	CTCF	TRUE	CTCF	500.730987548828	TFBS_1347
1274	chr7	139541426	139541444	19	-	13.3982	0.214210526315789	FALSE	CTCF	TRUE	CTCF	53.1525001525879	TFBS_13470
1275	chr7	139616464	139616482	19	-	10.2401	-0.112	FALSE	CTCF	TRUE	CTCF	352.148986816406	TFBS_13471
1276	chr7	139648295	139648313	19	-	13.1716	-0.336157894736842	FALSE	CTCF	TRUE	CTCF	552.234008789062	TFBS_13472
1277	chr7	140141526	140141544	19	-	19.0526	-0.00700000000000004	FALSE	CTCF	TRUE	CTCF	344.252014160156	TFBS_13478
1278	chr7	141008515	141008533	19	-	17.2168	NA	FALSE	CTCF	TRUE	CTCF	636.344970703125	TFBS_13487
1279	chr7	141048423	141048441	19	-	24.5948	0.193157894736842	FALSE	CTCF	TRUE	CTCF	512.216979980469	TFBS_13488
1280	chr1	82839362	82839380	19	-	11.0776	0.987526315789474	FALSE	CTCF	TRUE	CTCF	577.231018066406	TFBS_1349
1281	chr7	141176363	141176381	19	-	19.3723	0.250842105263158	FALSE	CTCF	TRUE	CTCF	518.117004394531	TFBS_13490
1282	chr7	141293956	141293974	19	-	10.78	1.43594736842105	FALSE	CTCF	TRUE	CTCF	29.8220996856689	TFBS_13491
1283	chr7	141395023	141395041	19	-	22.2824	-0.012	FALSE	CTCF	TRUE	CTCF	549.413024902344	TFBS_13493
1284	chr7	141437684	141437702	19	-	14.3934	0.58821052631579	FALSE	CTCF	TRUE	CTCF	484.204986572266	TFBS_13495
1285	chr7	141468735	141468753	19	-	11.3779	-0.350842105263158	FALSE	CTCF	TRUE	CTCF	274.875	TFBS_13500
1286	chr7	141468772	141468790	19	-	11.5341	-0.241421052631579	FALSE	CTCF	TRUE	CTCF	274.875	TFBS_13501
1287	chr7	141525438	141525456	19	-	13.8165	0.393315789473684	FALSE	CTCF	TRUE	CTCF	500.212005615234	TFBS_13502
1288	chr7	141973301	141973319	19	-	12.1123	0.0651578947368421	FALSE	CTCF	TRUE	CTCF	141.740005493164	TFBS_13507
1289	chr7	142095802	142095820	19	-	10.0787	0.428736842105263	FALSE	CTCF	TRUE	CTCF	416.175994873047	TFBS_13511
1290	chr7	142098026	142098044	19	-	15.8684	0.413684210526316	FALSE	CTCF	TRUE	CTCF	416.175994873047	TFBS_13512
1291	chr7	142119816	142119834	19	-	14.7655	-0.503105263157895	FALSE	CTCF	TRUE	CTCF	229.501998901367	TFBS_13513
1292	chr7	142134784	142134802	19	-	16.9535	0.159631578947368	FALSE	CTCF	TRUE	CTCF	122.329002380371	TFBS_13514
1293	chr7	142134787	142134805	19	-	11.2015	0.155526315789474	FALSE	CTCF	TRUE	CTCF	122.329002380371	TFBS_13515
1294	chr7	142255609	142255627	19	-	13.2217	0.232157894736842	FALSE	CTCF	TRUE	CTCF	278.183990478516	TFBS_13518
1295	chr7	142255739	142255757	19	-	12.3962	0.248526315789474	FALSE	CTCF	TRUE	CTCF	278.183990478516	TFBS_13519
1296	chr7	142426044	142426062	19	-	13.8688	0.602157894736842	FALSE	CTCF	TRUE	CTCF	412.566986083984	TFBS_13525
1297	chr7	143002861	143002879	19	-	18.2078	-0.239736842105263	FALSE	CTCF	TRUE	CTCF	483.343994140625	TFBS_13535
1298	chr7	143152452	143152470	19	-	11.0839	-0.0335263157894737	FALSE	CTCF	TRUE	CTCF	514.640014648438	TFBS_13541
1299	chr7	143464076	143464094	19	-	24.0006	0.412684210526316	FALSE	CTCF	TRUE	CTCF	465.9580078125	TFBS_13543
1300	chr7	143466494	143466512	19	-	22.5293	0.669421052631579	FALSE	CTCF	TRUE	CTCF	465.9580078125	TFBS_13544
1301	chr7	143470156	143470174	19	-	18.6654	0.232263157894737	FALSE	CTCF	TRUE	CTCF	465.9580078125	TFBS_13545
1302	chr1	83150415	83150433	19	-	17.6787	0.98	FALSE	CTCF	TRUE	CTCF	194.893005371094	TFBS_1355
1303	chr7	144075292	144075310	19	-	10.1349	0.0868421052631579	FALSE	CTCF	TRUE	CTCF	332.140991210938	TFBS_13552
1304	chr7	144208157	144208175	19	-	18.0218	-0.414894736842105	FALSE	CTCF	TRUE	CTCF	360.420013427734	TFBS_13555
1305	chr7	144776257	144776275	19	-	22.4749	1.03415789473684	FALSE	CTCF	TRUE	CTCF	538.981018066406	TFBS_13559
1306	chr1	83717218	83717236	19	-	16.085	0.755631578947368	FALSE	CTCF	TRUE	CTCF	236.455993652344	TFBS_1356
1307	chr7	144907172	144907190	19	-	16.0266	0.261210526315789	FALSE	CTCF	TRUE	CTCF	438.139007568359	TFBS_13562
1308	chr8	3358250	3358268	19	+	22.184	0.862684210526316	FALSE	CTCF	TRUE	CTCF	399.889007568359	TFBS_13572
1309	chr8	4193437	4193455	19	+	17.1517	0.663526315789474	FALSE	CTCF	TRUE	CTCF	452.049011230469	TFBS_13578
1310	chr8	4238704	4238722	19	+	11.7985	1.11057894736842	FALSE	CTCF	TRUE	CTCF	479.867004394531	TFBS_13579
